source,target,score,source_idx,target_idx
RPL13,RPS28,999,2431,2652
RPL13,RPS29,999,2431,2159
RPL13,RPS3,999,2431,1840
RPL13,RPS6,999,2431,1531
RPL13,RPS8,999,2431,82
RPL13,RPS9,999,2431,2713
RPL13,RPSA,999,2431,581
RPL13A,RPL15,999,2708,560
RPL13A,RPL17,999,2708,2613
RPL13A,RPL18,999,2708,2705
RPL13A,RPL19,999,2708,2498
RPL13A,RPL21,999,2708,2057
RPL13A,RPL26,999,2708,2453
RPL13A,RPL28,999,2708,2717
RPL13A,RPL3,999,2708,2854
RPL13A,RPL31,999,2708,396
RPL13A,RPL32,999,2708,553
RPL13A,RPL34,999,2708,852
RPL13A,RPL35,999,2708,1607
RPL13A,RPL37,999,2708,921
RPL13A,RPL37A,999,2708,509
RPL13A,RPL5,999,2708,132
RPL13A,RPL6,999,2708,2026
RPL13A,RPL7A,999,2708,1624
RPL13A,RPL9,999,2708,791
RPL13A,RPLP1,999,2708,2315
RPL13A,RPLP2,999,2708,1763
RPL13A,RPS11,999,2708,2709
RPL13A,RPS12,999,2708,1202
RPL13A,RPS14,999,2708,1027
RPL13A,RPS15,999,2708,2641
RPL13A,RPS18,999,2708,1113
RPL13A,RPS19,999,2708,2696
RPL13A,RPS2,999,2708,2350
RPL13A,RPS23,999,2708,963
RPL13A,RPS24,999,2708,1696
RPL13A,RPS25,999,2708,1876
RPL13A,RPS27,999,2708,185
RPL13A,RPS27A,999,2708,345
RPL13A,RPS28,999,2708,2652
RPL13A,RPS29,999,2708,2159
RPL13A,RPS3,999,2708,1840
RPL13A,RPS6,999,2708,1531
RPL13A,RPS8,999,2708,82
RPL13A,RPS9,999,2708,2713
RPL13A,RPSA,999,2708,581
RPL13A,TPT1,999,2708,2077
RPL15,RPL17,999,560,2613
RPL15,RPL18,999,560,2705
RPL15,RPL19,999,560,2498
RPL15,RPL21,999,560,2057
RPL15,RPL26,999,560,2453
RPL15,RPL28,999,560,2717
RPL15,RPL3,999,560,2854
RPL15,RPL31,999,560,396
RPL15,RPL32,999,560,553
RPL15,RPL34,999,560,852
RPL15,RPL35,999,560,1607
RPL15,RPL37,999,560,921
RPL15,RPL37A,999,560,509
RPL15,RPL5,999,560,132
RPL15,RPL6,999,560,2026
RPL15,RPL7A,999,560,1624
RPL15,RPL9,999,560,791
RPL15,RPLP1,999,560,2315
RPL15,RPLP2,999,560,1763
RPL15,RPS11,999,560,2709
RPL15,RPS12,999,560,1202
RPL15,RPS14,999,560,1027
RPL15,RPS15,999,560,2641
RPL15,RPS18,999,560,1113
RPL15,RPS19,999,560,2696
RPL15,RPS2,999,560,2350
RPL15,RPS23,999,560,963
RPL15,RPS24,999,560,1696
RPL15,RPS25,999,560,1876
RPL15,RPS27,999,560,185
RPL15,RPS27A,999,560,345
RPL15,RPS28,999,560,2652
RPL15,RPS29,999,560,2159
RPL15,RPS3,999,560,1840
RPL15,RPS6,999,560,1531
RPL15,RPS8,999,560,82
RPL15,RPS9,999,560,2713
RPL15,RPSA,999,560,581
RPL17,RPL18,999,2613,2705
RPL17,RPL19,999,2613,2498
RPL17,RPL21,999,2613,2057
RPL17,RPL26,999,2613,2453
RPL17,RPL28,999,2613,2717
RPL17,RPL3,999,2613,2854
RPL17,RPL31,999,2613,396
RPL17,RPL32,999,2613,553
RPL17,RPL34,999,2613,852
RPL17,RPL35,999,2613,1607
RPL17,RPL5,999,2613,132
RPL17,RPL6,999,2613,2026
RPL17,RPL7A,999,2613,1624
RPL17,RPL9,999,2613,791
RPL17,RPS11,999,2613,2709
RPL17,RPS12,999,2613,1202
RPL17,RPS15,999,2613,2641
RPL17,RPS18,999,2613,1113
RPL17,RPS19,999,2613,2696
RPL17,RPS2,999,2613,2350
RPL17,RPS23,999,2613,963
RPL17,RPS24,999,2613,1696
RPL17,RPS25,999,2613,1876
RPL17,RPS27A,999,2613,345
RPL17,RPS28,999,2613,2652
RPL17,RPS3,999,2613,1840
RPL17,RPS6,999,2613,1531
RPL17,RPS8,999,2613,82
RPL17,RPS9,999,2613,2713
RPL17,RPSA,999,2613,581
RPL18,RPL19,999,2705,2498
RPL18,RPL21,999,2705,2057
RPL18,RPL26,999,2705,2453
RPL18,RPL28,999,2705,2717
RPL18,RPL3,999,2705,2854
RPL18,RPL31,999,2705,396
RPL18,RPL32,999,2705,553
RPL18,RPL34,999,2705,852
RPL18,RPL35,999,2705,1607
RPL18,RPL37,999,2705,921
RPL18,RPL37A,999,2705,509
RPL18,RPL5,999,2705,132
RPL18,RPL6,999,2705,2026
RPL18,RPL7A,999,2705,1624
RPL18,RPL9,999,2705,791
RPL18,RPLP1,999,2705,2315
RPL18,RPLP2,999,2705,1763
RPL18,RPS11,999,2705,2709
RPL18,RPS12,999,2705,1202
RPL18,RPS14,999,2705,1027
RPL18,RPS15,999,2705,2641
RPL18,RPS18,999,2705,1113
RPL18,RPS19,999,2705,2696
RPL18,RPS2,999,2705,2350
RPL18,RPS23,999,2705,963
RPL18,RPS24,999,2705,1696
RPL18,RPS25,999,2705,1876
RPL18,RPS27,999,2705,185
RPL18,RPS27A,999,2705,345
RPL18,RPS28,999,2705,2652
RPL18,RPS29,999,2705,2159
RPL18,RPS3,999,2705,1840
RPL18,RPS6,999,2705,1531
RPL18,RPS8,999,2705,82
RPL18,RPS9,999,2705,2713
RPL18,RPSA,999,2705,581
RPL19,RPL21,999,2498,2057
RPL19,RPL26,999,2498,2453
RPL19,RPL28,999,2498,2717
RPL19,RPL3,999,2498,2854
RPL19,RPL31,999,2498,396
RPL19,RPL32,999,2498,553
RPL19,RPL34,999,2498,852
RPL19,RPL35,999,2498,1607
RPL19,RPL37,999,2498,921
RPL19,RPL37A,999,2498,509
RPL19,RPL5,999,2498,132
RPL19,RPL6,999,2498,2026
RPL19,RPL7A,999,2498,1624
RPL19,RPL9,999,2498,791
RPL19,RPLP1,999,2498,2315
RPL19,RPLP2,999,2498,1763
RPL19,RPS11,999,2498,2709
RPL19,RPS12,999,2498,1202
RPL19,RPS14,999,2498,1027
RPL19,RPS15,999,2498,2641
RPL19,RPS18,999,2498,1113
RPL19,RPS19,999,2498,2696
RPL19,RPS2,999,2498,2350
RPL19,RPS23,999,2498,963
RPL19,RPS24,999,2498,1696
RPL19,RPS25,999,2498,1876
RPL19,RPS27,999,2498,185
RPL19,RPS27A,999,2498,345
RPL19,RPS28,999,2498,2652
RPL19,RPS29,999,2498,2159
RPL19,RPS3,999,2498,1840
RPL19,RPS6,999,2498,1531
RPL19,RPS8,999,2498,82
RPL19,RPS9,999,2498,2713
RPL19,RPSA,999,2498,581
RPL21,RPL26,999,2057,2453
RPL21,RPL28,999,2057,2717
RPL21,RPL3,999,2057,2854
RPL21,RPL31,999,2057,396
RPL21,RPL32,999,2057,553
RPL21,RPL34,999,2057,852
RPL21,RPL35,999,2057,1607
RPL21,RPL37,999,2057,921
RPL21,RPL37A,999,2057,509
RPL21,RPL5,999,2057,132
RPL21,RPL6,999,2057,2026
RPL21,RPL7A,999,2057,1624
RPL21,RPL9,999,2057,791
RPL21,RPLP1,999,2057,2315
RPL21,RPLP2,999,2057,1763
RPL21,RPS11,999,2057,2709
RPL21,RPS12,999,2057,1202
RPL21,RPS14,999,2057,1027
RPL21,RPS15,999,2057,2641
RPL21,RPS18,999,2057,1113
RPL21,RPS19,999,2057,2696
RPL21,RPS2,999,2057,2350
RPL21,RPS23,999,2057,963
RPL21,RPS24,999,2057,1696
RPL21,RPS25,999,2057,1876
RPL21,RPS27,999,2057,185
RPL21,RPS27A,999,2057,345
RPL21,RPS28,999,2057,2652
RPL21,RPS29,999,2057,2159
RPL21,RPS3,999,2057,1840
RPL21,RPS6,999,2057,1531
RPL21,RPS8,999,2057,82
RPL21,RPS9,999,2057,2713
RPL21,RPSA,999,2057,581
RPL26,RPL28,999,2453,2717
RPL26,RPL3,999,2453,2854
RPL26,RPL31,999,2453,396
RPL26,RPL32,999,2453,553
RPL26,RPL34,999,2453,852
RPL26,RPL35,999,2453,1607
RPL26,RPL37,999,2453,921
RPL26,RPL37A,999,2453,509
RPL26,RPL5,999,2453,132
RPL26,RPL6,999,2453,2026
RPL26,RPL7A,999,2453,1624
RPL26,RPL9,999,2453,791
RPL26,RPLP2,999,2453,1763
RPL26,RPS11,999,2453,2709
RPL26,RPS12,999,2453,1202
RPL26,RPS14,999,2453,1027
RPL26,RPS15,999,2453,2641
RPL26,RPS18,999,2453,1113
RPL26,RPS19,999,2453,2696
RPL26,RPS2,999,2453,2350
RPL26,RPS23,999,2453,963
RPL26,RPS24,999,2453,1696
RPL26,RPS25,999,2453,1876
RPL26,RPS27A,999,2453,345
RPL26,RPS28,999,2453,2652
RPL26,RPS29,999,2453,2159
RPL26,RPS3,999,2453,1840
RPL26,RPS6,999,2453,1531
RPL26,RPS8,999,2453,82
RPL26,RPS9,999,2453,2713
RPL26,RPSA,999,2453,581
RPL28,RPL3,999,2717,2854
RPL28,RPL31,999,2717,396
RPL28,RPL32,999,2717,553
RPL28,RPL34,999,2717,852
RPL28,RPL35,999,2717,1607
RPL28,RPL37,999,2717,921
RPL28,RPL37A,999,2717,509
RPL28,RPL5,999,2717,132
RPL28,RPL6,999,2717,2026
RPL28,RPL7A,999,2717,1624
RPL28,RPL9,999,2717,791
RPL28,RPLP1,999,2717,2315
RPL28,RPLP2,999,2717,1763
RPL28,RPS11,999,2717,2709
RPL28,RPS12,999,2717,1202
RPL28,RPS14,999,2717,1027
RPL28,RPS15,999,2717,2641
RPL28,RPS18,999,2717,1113
RPL28,RPS19,999,2717,2696
RPL28,RPS2,999,2717,2350
RPL28,RPS23,999,2717,963
RPL28,RPS24,999,2717,1696
RPL28,RPS25,999,2717,1876
RPL28,RPS28,999,2717,2652
RPL28,RPS29,999,2717,2159
RPL28,RPS3,999,2717,1840
RPL28,RPS6,999,2717,1531
RPL28,RPS8,999,2717,82
RPL28,RPS9,999,2717,2713
RPL28,RPSA,999,2717,581
RPL3,RPL31,999,2854,396
RPL3,RPL32,999,2854,553
RPL3,RPL34,999,2854,852
RPL3,RPL35,999,2854,1607
RPL3,RPL37A,999,2854,509
RPL3,RPL5,999,2854,132
RPL3,RPL6,999,2854,2026
RPL3,RPL7A,999,2854,1624
RPL3,RPL9,999,2854,791
RPL3,RPLP1,999,2854,2315
RPL3,RPLP2,999,2854,1763
RPL3,RPS11,999,2854,2709
RPL3,RPS12,999,2854,1202
RPL3,RPS14,999,2854,1027
RPL3,RPS15,999,2854,2641
RPL3,RPS18,999,2854,1113
RPL3,RPS19,999,2854,2696
RPL3,RPS2,999,2854,2350
RPL3,RPS23,999,2854,963
RPL3,RPS24,999,2854,1696
RPL3,RPS25,999,2854,1876
RPL3,RPS28,999,2854,2652
RPL3,RPS3,999,2854,1840
RPL3,RPS6,999,2854,1531
RPL3,RPS8,999,2854,82
RPL3,RPS9,999,2854,2713
RPL3,RPSA,999,2854,581
RPL31,RPL32,999,396,553
RPL31,RPL34,999,396,852
RPL31,RPL35,999,396,1607
RPL31,RPL37,999,396,921
RPL31,RPL37A,999,396,509
RPL31,RPL5,999,396,132
RPL31,RPL6,999,396,2026
RPL31,RPL7A,999,396,1624
RPL31,RPL9,999,396,791
RPL31,RPLP1,999,396,2315
RPL31,RPLP2,999,396,1763
RPL31,RPS11,999,396,2709
RPL31,RPS12,999,396,1202
RPL31,RPS14,999,396,1027
RPL31,RPS15,999,396,2641
RPL31,RPS18,999,396,1113
RPL31,RPS19,999,396,2696
RPL31,RPS2,999,396,2350
RPL31,RPS23,999,396,963
RPL31,RPS24,999,396,1696
RPL31,RPS25,999,396,1876
RPL31,RPS27,999,396,185
RPL31,RPS27A,999,396,345
RPL31,RPS28,999,396,2652
RPL31,RPS29,999,396,2159
RPL31,RPS3,999,396,1840
RPL31,RPS6,999,396,1531
RPL31,RPS8,999,396,82
RPL31,RPS9,999,396,2713
RPL31,RPSA,999,396,581
RPL32,RPL34,999,553,852
RPL32,RPL35,999,553,1607
RPL32,RPL37,999,553,921
RPL32,RPL37A,999,553,509
RPL32,RPL5,999,553,132
RPL32,RPL6,999,553,2026
RPL32,RPL7A,999,553,1624
RPL32,RPL9,999,553,791
RPL32,RPLP1,999,553,2315
RPL32,RPLP2,999,553,1763
RPL32,RPS11,999,553,2709
RPL32,RPS12,999,553,1202
RPL32,RPS14,999,553,1027
RPL32,RPS15,999,553,2641
RPL32,RPS18,999,553,1113
RPL32,RPS19,999,553,2696
RPL32,RPS2,999,553,2350
RPL32,RPS23,999,553,963
RPL32,RPS24,999,553,1696
RPL32,RPS25,999,553,1876
RPL32,RPS27,999,553,185
RPL32,RPS27A,999,553,345
RPL32,RPS28,999,553,2652
RPL32,RPS29,999,553,2159
RPL32,RPS3,999,553,1840
RPL32,RPS6,999,553,1531
RPL32,RPS8,999,553,82
RPL32,RPS9,999,553,2713
RPL32,RPSA,999,553,581
RPL34,RPL35,999,852,1607
RPL34,RPL37,999,852,921
RPL34,RPL37A,999,852,509
RPL34,RPL5,999,852,132
RPL34,RPL6,999,852,2026
RPL34,RPL7A,999,852,1624
RPL34,RPL9,999,852,791
RPL34,RPLP1,999,852,2315
RPL34,RPLP2,999,852,1763
RPL34,RPS11,999,852,2709
RPL34,RPS12,999,852,1202
RPL34,RPS14,999,852,1027
RPL34,RPS15,999,852,2641
RPL34,RPS18,999,852,1113
RPL34,RPS19,999,852,2696
RPL34,RPS2,999,852,2350
RPL34,RPS23,999,852,963
RPL34,RPS24,999,852,1696
RPL34,RPS25,999,852,1876
RPL34,RPS27,999,852,185
RPL34,RPS27A,999,852,345
RPL34,RPS28,999,852,2652
RPL34,RPS29,999,852,2159
RPL34,RPS3,999,852,1840
RPL34,RPS6,999,852,1531
RPL34,RPS8,999,852,82
RPL34,RPS9,999,852,2713
RPL34,RPSA,999,852,581
RPL35,RPL37,999,1607,921
RPL35,RPL37A,999,1607,509
RPL35,RPL5,999,1607,132
RPL35,RPL6,999,1607,2026
RPL35,RPL7A,999,1607,1624
RPL35,RPL9,999,1607,791
RPL35,RPLP1,999,1607,2315
RPL35,RPLP2,999,1607,1763
RPL35,RPS11,999,1607,2709
RPL35,RPS12,999,1607,1202
RPL35,RPS14,999,1607,1027
RPL35,RPS15,999,1607,2641
RPL35,RPS18,999,1607,1113
RPL35,RPS19,999,1607,2696
RPL35,RPS2,999,1607,2350
RPL35,RPS23,999,1607,963
RPL35,RPS24,999,1607,1696
RPL35,RPS25,999,1607,1876
RPL35,RPS27,999,1607,185
RPL35,RPS27A,999,1607,345
RPL35,RPS28,999,1607,2652
RPL35,RPS29,999,1607,2159
RPL35,RPS3,999,1607,1840
RPL35,RPS6,999,1607,1531
RPL35,RPS8,999,1607,82
RPL35,RPS9,999,1607,2713
RPL35,RPSA,999,1607,581
RPL37,RPL37A,999,921,509
RPL37,RPL5,999,921,132
RPL37,RPL6,999,921,2026
RPL37,RPL7A,999,921,1624
RPL37,RPL9,999,921,791
RPL37,RPLP1,999,921,2315
RPL37,RPLP2,999,921,1763
RPL37,RPS11,999,921,2709
RPL37,RPS12,999,921,1202
RPL37,RPS14,999,921,1027
RPL37,RPS15,999,921,2641
RPL37,RPS18,999,921,1113
RPL37,RPS19,999,921,2696
RPL37,RPS2,999,921,2350
RPL37,RPS23,999,921,963
RPL37,RPS24,999,921,1696
RPL37,RPS25,999,921,1876
RPL37,RPS27,999,921,185
RPL37,RPS27A,999,921,345
RPL37,RPS28,999,921,2652
RPL37,RPS29,999,921,2159
RPL37,RPS3,999,921,1840
RPL37,RPS6,999,921,1531
RPL37,RPS8,999,921,82
RPL37,RPS9,999,921,2713
RPL37,RPSA,999,921,581
RPL37A,RPL5,999,509,132
RPL37A,RPL6,999,509,2026
RPL37A,RPL7A,999,509,1624
RPL37A,RPL9,999,509,791
RPL37A,RPLP1,999,509,2315
RPL37A,RPLP2,999,509,1763
RPL37A,RPS11,999,509,2709
RPL37A,RPS12,999,509,1202
RPL37A,RPS14,999,509,1027
RPL37A,RPS15,999,509,2641
RPL37A,RPS18,999,509,1113
RPL37A,RPS19,999,509,2696
RPL37A,RPS2,999,509,2350
RPL37A,RPS23,999,509,963
RPL37A,RPS24,999,509,1696
RPL37A,RPS25,999,509,1876
RPL37A,RPS27,999,509,185
RPL37A,RPS27A,999,509,345
RPL37A,RPS28,999,509,2652
RPL37A,RPS29,999,509,2159
RPL37A,RPS3,999,509,1840
RPL37A,RPS6,999,509,1531
RPL37A,RPS8,999,509,82
RPL37A,RPS9,999,509,2713
RPL37A,RPSA,999,509,581
RPL5,RPL6,999,132,2026
RPL5,RPL7A,999,132,1624
RPL5,RPL9,999,132,791
RPL5,RPLP1,999,132,2315
RPL5,RPLP2,999,132,1763
RPL5,RPS11,999,132,2709
RPL5,RPS12,999,132,1202
RPL5,RPS14,999,132,1027
RPL5,RPS15,999,132,2641
RPL5,RPS18,999,132,1113
RPL5,RPS19,999,132,2696
RPL5,RPS2,999,132,2350
RPL5,RPS23,999,132,963
RPL5,RPS24,999,132,1696
RPL5,RPS25,999,132,1876
RPL5,RPS27,999,132,185
RPL5,RPS27A,999,132,345
RPL5,RPS28,999,132,2652
RPL5,RPS29,999,132,2159
RPL5,RPS3,999,132,1840
RPL5,RPS6,999,132,1531
RPL5,RPS8,999,132,82
RPL5,RPS9,999,132,2713
RPL5,RPSA,999,132,581
RPL6,RPL7A,999,2026,1624
RPL6,RPL9,999,2026,791
RPL6,RPLP1,999,2026,2315
RPL6,RPLP2,999,2026,1763
RPL6,RPS11,999,2026,2709
RPL6,RPS12,999,2026,1202
RPL6,RPS14,999,2026,1027
RPL6,RPS15,999,2026,2641
RPL6,RPS18,999,2026,1113
RPL6,RPS19,999,2026,2696
RPL6,RPS2,999,2026,2350
RPL6,RPS23,999,2026,963
RPL6,RPS24,999,2026,1696
RPL6,RPS25,999,2026,1876
RPL6,RPS27,999,2026,185
RPL6,RPS27A,999,2026,345
RPL6,RPS28,999,2026,2652
RPL6,RPS29,999,2026,2159
RPL6,RPS3,999,2026,1840
RPL6,RPS6,999,2026,1531
RPL6,RPS8,999,2026,82
RPL6,RPS9,999,2026,2713
RPL6,RPSA,999,2026,581
RPL7A,RPL9,999,1624,791
RPL7A,RPLP1,999,1624,2315
RPL7A,RPLP2,999,1624,1763
RPL7A,RPS11,999,1624,2709
RPL7A,RPS12,999,1624,1202
RPL7A,RPS14,999,1624,1027
RPL7A,RPS15,999,1624,2641
RPL7A,RPS18,999,1624,1113
RPL7A,RPS19,999,1624,2696
RPL7A,RPS2,999,1624,2350
RPL7A,RPS23,999,1624,963
RPL7A,RPS24,999,1624,1696
RPL7A,RPS25,999,1624,1876
RPL7A,RPS27,999,1624,185
RPL7A,RPS27A,999,1624,345
RPL7A,RPS28,999,1624,2652
RPL7A,RPS29,999,1624,2159
RPL7A,RPS3,999,1624,1840
RPL7A,RPS6,999,1624,1531
RPL7A,RPS8,999,1624,82
RPL7A,RPS9,999,1624,2713
RPL7A,RPSA,999,1624,581
RPL9,RPLP1,999,791,2315
RPL9,RPLP2,999,791,1763
RPL9,RPS11,999,791,2709
RPL9,RPS12,999,791,1202
RPL9,RPS14,999,791,1027
RPL9,RPS15,999,791,2641
RPL9,RPS18,999,791,1113
RPL9,RPS19,999,791,2696
RPL9,RPS2,999,791,2350
RPL9,RPS23,999,791,963
RPL9,RPS24,999,791,1696
RPL9,RPS25,999,791,1876
RPL9,RPS27,999,791,185
RPL9,RPS27A,999,791,345
RPL9,RPS28,999,791,2652
RPL9,RPS29,999,791,2159
RPL9,RPS3,999,791,1840
RPL9,RPS6,999,791,1531
RPL9,RPS8,999,791,82
RPL9,RPS9,999,791,2713
RPL9,RPSA,999,791,581
RPLP1,RPLP2,999,2315,1763
RPLP1,RPS11,999,2315,2709
RPLP1,RPS12,999,2315,1202
RPLP1,RPS14,999,2315,1027
RPLP1,RPS15,999,2315,2641
RPLP1,RPS18,999,2315,1113
RPLP1,RPS19,999,2315,2696
RPLP1,RPS2,999,2315,2350
RPLP1,RPS23,999,2315,963
RPLP1,RPS24,999,2315,1696
RPLP1,RPS25,999,2315,1876
RPLP1,RPS27,999,2315,185
RPLP1,RPS27A,999,2315,345
RPLP1,RPS28,999,2315,2652
RPLP1,RPS29,999,2315,2159
RPLP1,RPS3,999,2315,1840
RPLP1,RPS6,999,2315,1531
RPLP1,RPS8,999,2315,82
RPLP1,RPS9,999,2315,2713
RPLP1,RPSA,999,2315,581
RPLP2,RPS11,999,1763,2709
RPLP2,RPS12,999,1763,1202
RPLP2,RPS14,999,1763,1027
RPLP2,RPS15,999,1763,2641
RPLP2,RPS18,999,1763,1113
RPLP2,RPS19,999,1763,2696
RPLP2,RPS2,999,1763,2350
RPLP2,RPS23,999,1763,963
RPLP2,RPS24,999,1763,1696
RPLP2,RPS25,999,1763,1876
RPLP2,RPS27,999,1763,185
RPLP2,RPS27A,999,1763,345
RPLP2,RPS28,999,1763,2652
RPLP2,RPS29,999,1763,2159
RPLP2,RPS3,999,1763,1840
RPLP2,RPS6,999,1763,1531
RPLP2,RPS8,999,1763,82
RPLP2,RPS9,999,1763,2713
RPLP2,RPSA,999,1763,581
RPN2,STT3B,999,2766,569
RPS11,RPS12,999,2709,1202
RPS11,RPS14,999,2709,1027
RPS11,RPS15,999,2709,2641
RPS11,RPS18,999,2709,1113
RPS11,RPS19,999,2709,2696
RPS11,RPS2,999,2709,2350
RPS11,RPS23,999,2709,963
RPS11,RPS24,999,2709,1696
RPS11,RPS25,999,2709,1876
RPS11,RPS27,999,2709,185
RPS11,RPS27A,999,2709,345
RPS11,RPS28,999,2709,2652
RPS11,RPS29,999,2709,2159
RPS11,RPS3,999,2709,1840
RPS11,RPS6,999,2709,1531
RPS11,RPS8,999,2709,82
RPS11,RPS9,999,2709,2713
RPS11,RPSA,999,2709,581
RPS12,RPS14,999,1202,1027
RPS12,RPS15,999,1202,2641
RPS12,RPS18,999,1202,1113
RPS12,RPS19,999,1202,2696
RPS12,RPS2,999,1202,2350
RPS12,RPS23,999,1202,963
RPS12,RPS24,999,1202,1696
RPS12,RPS25,999,1202,1876
RPS12,RPS27,999,1202,185
RPS12,RPS27A,999,1202,345
RPS12,RPS28,999,1202,2652
RPS12,RPS29,999,1202,2159
RPS12,RPS3,999,1202,1840
RPS12,RPS6,999,1202,1531
RPS12,RPS8,999,1202,82
RPS12,RPS9,999,1202,2713
RPS12,RPSA,999,1202,581
RPS14,RPS15,999,1027,2641
RPS14,RPS18,999,1027,1113
RPS14,RPS19,999,1027,2696
RPS14,RPS2,999,1027,2350
RPS14,RPS23,999,1027,963
RPS14,RPS24,999,1027,1696
RPS14,RPS25,999,1027,1876
RPS14,RPS27,999,1027,185
RPS14,RPS27A,999,1027,345
RPS14,RPS28,999,1027,2652
RPS14,RPS29,999,1027,2159
RPS14,RPS3,999,1027,1840
RPS14,RPS6,999,1027,1531
RPS14,RPS8,999,1027,82
RPS14,RPS9,999,1027,2713
RPS14,RPSA,999,1027,581
RPS15,RPS18,999,2641,1113
RPS15,RPS19,999,2641,2696
RPS15,RPS2,999,2641,2350
RPS15,RPS23,999,2641,963
RPS15,RPS24,999,2641,1696
RPS15,RPS25,999,2641,1876
RPS15,RPS27,999,2641,185
RPS15,RPS27A,999,2641,345
RPS15,RPS28,999,2641,2652
RPS15,RPS29,999,2641,2159
RPS15,RPS3,999,2641,1840
RPS15,RPS6,999,2641,1531
RPS15,RPS8,999,2641,82
RPS15,RPS9,999,2641,2713
RPS15,RPSA,999,2641,581
RPS18,RPS19,999,1113,2696
RPS18,RPS2,999,1113,2350
RPS18,RPS23,999,1113,963
RPS18,RPS24,999,1113,1696
RPS18,RPS25,999,1113,1876
RPS18,RPS27,999,1113,185
RPS18,RPS27A,999,1113,345
RPS18,RPS28,999,1113,2652
RPS18,RPS29,999,1113,2159
RPS18,RPS3,999,1113,1840
RPS18,RPS6,999,1113,1531
RPS18,RPS8,999,1113,82
RPS18,RPS9,999,1113,2713
RPS18,RPSA,999,1113,581
RPS19,RPS2,999,2696,2350
RPS19,RPS23,999,2696,963
RPS19,RPS24,999,2696,1696
RPS19,RPS25,999,2696,1876
RPS19,RPS27,999,2696,185
RPS19,RPS27A,999,2696,345
RPS19,RPS28,999,2696,2652
RPS19,RPS29,999,2696,2159
RPS19,RPS3,999,2696,1840
RPS19,RPS6,999,2696,1531
RPS19,RPS8,999,2696,82
RPS19,RPS9,999,2696,2713
RPS19,RPSA,999,2696,581
RPS2,RPS23,999,2350,963
RPS2,RPS24,999,2350,1696
RPS2,RPS25,999,2350,1876
RPS2,RPS27,999,2350,185
RPS2,RPS27A,999,2350,345
RPS2,RPS28,999,2350,2652
RPS2,RPS29,999,2350,2159
RPS2,RPS3,999,2350,1840
RPS2,RPS6,999,2350,1531
RPS2,RPS8,999,2350,82
RPS2,RPS9,999,2350,2713
RPS2,RPSA,999,2350,581
RPS23,RPS24,999,963,1696
RPS23,RPS25,999,963,1876
RPS23,RPS27,999,963,185
RPS23,RPS27A,999,963,345
RPS23,RPS28,999,963,2652
RPS23,RPS29,999,963,2159
RPS23,RPS3,999,963,1840
RPS23,RPS6,999,963,1531
RPS23,RPS8,999,963,82
RPS23,RPS9,999,963,2713
RPS23,RPSA,999,963,581
RPS24,RPS25,999,1696,1876
RPS24,RPS27,999,1696,185
RPS24,RPS27A,999,1696,345
RPS24,RPS28,999,1696,2652
RPS24,RPS29,999,1696,2159
RPS24,RPS3,999,1696,1840
RPS24,RPS6,999,1696,1531
RPS24,RPS8,999,1696,82
RPS24,RPS9,999,1696,2713
RPS24,RPSA,999,1696,581
RPS25,RPS27,999,1876,185
RPS25,RPS27A,999,1876,345
RPS25,RPS28,999,1876,2652
RPS25,RPS29,999,1876,2159
RPS25,RPS3,999,1876,1840
RPS25,RPS6,999,1876,1531
RPS25,RPS8,999,1876,82
RPS25,RPS9,999,1876,2713
RPS25,RPSA,999,1876,581
RPS27,RPS27A,999,185,345
RPS27,RPS28,999,185,2652
RPS27,RPS29,999,185,2159
RPS27,RPS3,999,185,1840
RPS27,RPS6,999,185,1531
RPS27,RPS8,999,185,82
RPS27,RPS9,999,185,2713
RPS27,RPSA,999,185,581
RPS27A,RPS28,999,345,2652
RPS27A,RPS29,999,345,2159
RPS27A,RPS3,999,345,1840
RPS27A,RPS6,999,345,1531
RPS27A,RPS8,999,345,82
RPS27A,RPS9,999,345,2713
RPS27A,RPSA,999,345,581
RPS28,RPS29,999,2652,2159
RPS28,RPS3,999,2652,1840
RPS28,RPS6,999,2652,1531
RPS28,RPS8,999,2652,82
RPS28,RPS9,999,2652,2713
RPS28,RPSA,999,2652,581
RPS29,RPS3,999,2159,1840
RPS29,RPS6,999,2159,1531
RPS29,RPS8,999,2159,82
RPS29,RPS9,999,2159,2713
RPS29,RPSA,999,2159,581
RPS3,RPS6,999,1840,1531
RPS3,RPS8,999,1840,82
RPS3,RPS9,999,1840,2713
RPS3,RPSA,999,1840,581
RPS6,RPS8,999,1531,82
RPS6,RPS9,999,1531,2713
RPS6,RPSA,999,1531,581
RPS8,RPS9,999,82,2713
RPS8,RPSA,999,82,581
RPS9,RPSA,999,2713,581
RUBCN,UVRAG,999,753,1841
RYK,WNT5A,999,679,613
SEC62,SEC63,999,709,1175
SEPTIN2,SEPTIN6,999,540,2926
SEPTIN2,SEPTIN7,999,540,1280
SEPTIN6,SEPTIN7,999,2926,1280
SKIL,SMAD2,999,711,2610
SKIL,SMAD4,999,711,2615
SMAD2,SMAD3,999,2610,2310
SMAD2,SMAD4,999,2610,2615
SMAD2,SMURF2,999,2610,2542
SMAD2,TGFBR1,999,2610,1576
SMAD2,TRIM33,999,2610,160
SMAD3,SMAD4,999,2310,2615
SMAD3,TGFBR1,999,2310,1576
SMARCA2,SMARCA4,999,1516,2660
