source_idx,target_idx,score
1408,1671,962
303,1246,962
1155,832,962
2627,1002,962
2491,1264,962
280,937,962
2005,2400,962
1978,1850,962
501,2835,962
501,2781,962
2352,2758,962
1025,2687,962
1381,626,962
515,731,962
816,407,962
2395,2573,962
1097,224,962
1097,40,962
1004,781,962
1875,1479,962
224,843,962
752,1851,962
1748,1027,962
806,2341,962
199,1448,962
1615,1357,962
572,947,962
2543,1584,962
536,1133,962
2545,285,962
2136,821,962
821,2653,962
1557,37,962
764,558,962
0,330,962
543,2421,962
1520,1512,962
558,1462,962
2519,2858,962
2835,2310,962
2614,2318,962
2071,1559,962
2620,2610,962
846,2505,962
2440,2435,962
750,552,962
123,601,962
444,2762,962
2762,484,962
553,2077,962
2660,1655,962
2266,2783,962
2266,145,962
928,1230,962
112,321,962
2495,2811,961
1248,2878,961
2466,598,961
2413,2528,961
1878,2127,961
1940,2595,961
1835,1445,961
1297,631,961
34,2904,961
156,1136,961
2778,1120,961
456,1671,961
2405,571,961
571,570,961
69,107,961
1023,1976,961
583,1314,961
611,2680,961
1488,2713,961
506,1223,961
2201,1016,961
1633,557,961
1827,2838,961
650,1165,961
2181,101,961
1095,1103,961
122,2027,961
1869,1098,961
2259,1327,961
2808,2801,961
107,2586,961
101,1016,961
1448,1468,961
1448,2421,961
1366,265,961
2955,936,961
941,1480,961
304,786,961
38,2077,961
1202,2077,961
345,351,961
369,92,960
1248,1327,960
1001,233,960
2697,31,960
1565,727,960
2274,1107,960
1376,1975,960
2665,1177,960
1730,1976,960
336,1186,960
1352,1028,960
1877,568,960
643,1564,960
2490,1098,960
1900,1110,960
1900,1112,960
2209,1597,960
2358,76,960
816,1264,960
2541,1052,960
2502,581,960
325,721,960
2857,2296,960
172,2751,960
1269,2934,960
821,1479,960
1052,1677,960
1711,2027,960
1264,2695,960
1660,665,960
2826,1424,960
1037,2687,960
2827,403,960
400,1512,960
1479,2058,960
2834,180,960
685,1975,960
713,2544,960
1002,632,960
1421,845,960
1706,2245,960
920,2370,960
2431,2077,960
1135,2310,960
2521,1735,960
766,221,960
766,2455,960
559,473,960
1692,1721,959
282,2566,959
2842,1081,959
2796,2857,959
2446,1376,959
189,192,959
2627,2505,959
33,1813,959
2492,816,959
645,1556,959
1122,2398,959
2778,2310,959
573,2702,959
583,158,959
1914,2868,959
781,929,959
2226,724,959
1151,2315,959
671,2713,959
2857,2461,959
1265,2834,959
2201,123,959
1979,871,959
1316,1889,959
572,2319,959
652,1448,959
652,683,959
2235,568,959
2225,2818,959
1436,2537,959
2124,2779,959
664,1252,959
1767,123,959
590,2380,959
1191,1057,959
2511,1165,959
2524,1327,959
2827,1770,959
1976,1840,959
1960,852,959
400,1357,959
2620,2846,959
1975,601,959
2196,604,959
2566,1127,959
2615,2542,959
2615,2695,959
369,2488,958
2494,1864,958
1618,35,958
1248,1240,958
1248,1329,958
2290,290,958
1764,92,958
2699,234,958
1867,2915,958
1839,2528,958
1839,2457,958
1839,552,958
1297,1936,958
491,2310,958
1730,1739,958
1877,683,958
1900,657,958
1900,407,958
1122,1381,958
414,2702,958
2436,683,958
1759,2237,958
1401,177,958
1381,1862,958
1862,2629,958
224,2026,958
1151,921,958
200,1448,958
802,349,958
136,466,958
1633,304,958
147,765,958
650,2235,958
2008,420,958
764,1020,958
2757,1668,958
107,442,958
1007,810,958
1972,2623,958
1817,2904,958
2461,782,958
1619,230,958
2908,2763,958
2834,1549,958
1726,941,958
1607,704,958
481,2504,958
47,1200,958
896,1511,958
2262,173,958
1248,409,957
1248,1008,957
1248,2298,957
855,2798,957
2127,1252,957
511,46,957
1703,2310,957
1703,2615,957
2665,2137,957
2665,2660,957
2635,1660,957
336,845,957
2209,2163,957
1455,2137,957
2358,481,957
2352,1961,957
583,123,957
2131,726,957
301,2660,957
1223,846,957
1091,1111,957
1052,2193,957
2899,1010,957
1520,2586,957
558,1495,957
2522,2762,957
1465,788,957
1448,685,957
2463,1989,957
2948,936,957
1612,2097,957
2781,1690,957
1287,625,957
1844,552,957
61,2483,957
1648,1706,957
2237,2049,957
350,1970,957
560,2077,957
2498,704,957
852,704,957
2273,2430,957
2783,2455,957
1970,1594,957
282,1133,956
2699,2197,956
467,2217,956
2704,2449,956
31,1237,956
31,2130,956
1534,2181,956
1814,2247,956
1686,2899,956
2893,1479,956
224,56,956
2889,302,956
2789,1988,956
2857,1435,956
1223,123,956
2249,2585,956
1898,2318,956
2550,932,956
2550,2880,956
2076,1495,956
2909,59,956
1096,1111,956
821,1954,956
1665,2849,956
1436,350,956
1873,1264,956
2124,333,956
1448,6,956
2956,926,956
2160,2432,956
2407,1690,956
94,1623,956
1479,2140,956
913,446,956
2834,503,956
2498,2077,956
2350,2077,956
2566,2370,956
39,736,956
2043,1482,956
8,1556,956
1248,2544,955
763,2284,955
763,2285,955
1764,385,955
2701,1425,955
2127,6,955
1408,2184,955
1863,1430,955
416,1425,955
1902,2850,955
31,601,955
1132,2008,955
2569,650,955
2306,1172,955
2667,2808,955
979,2658,955
2069,1177,955
650,845,955
2363,2370,955
536,2181,955
1096,2269,955
1052,2934,955
121,2027,955
1206,1480,955
1120,1668,955
1120,2774,955
2891,2179,955
1960,2453,955
1960,1607,955
292,1027,955
292,185,955
1850,419,955
2605,941,955
1598,2102,955
2762,604,955
395,345,955
766,1200,955
282,2235,954
1805,2627,954
983,56,954
1863,244,954
2750,1947,954
2649,1813,954
1877,345,954
1026,1401,954
2500,1283,954
2702,401,954
2562,2826,954
1491,963,954
1223,1120,954
1177,1668,954
1177,1304,954
1846,2421,954
1557,1479,954
1436,1653,954
710,77,954
1706,2589,954
304,2102,954
2237,2631,954
345,704,954
409,46,953
1673,1345,953
1456,2689,953
303,1082,953
2627,1976,953
1893,2544,953
331,330,953
2492,2490,953
2490,101,953
2000,1574,953
1829,2731,953
583,2589,953
580,816,953
611,2380,953
671,38,953
1491,1531,953
2451,2709,953
2841,2386,953
871,1846,953
650,470,953
305,2117,953
2181,1525,953
1269,736,953
2136,2756,953
1133,2008,953
1100,2062,953
2925,1961,953
2663,1520,953
394,70,953
394,2801,953
1660,721,953
1660,1424,953
543,1771,953
2658,2411,953
2835,2633,953
244,1010,953
1399,1583,953
1726,1564,953
2605,1706,953
308,2084,953
2197,1556,953
2586,1961,953
2196,1020,953
2934,810,953
2310,959,953
2439,1639,953
39,1267,953
2783,2433,953
1495,1327,953
2822,896,953
2771,1304,953
1248,2889,952
2488,764,952
45,1131,952
467,1662,952
137,1074,952
2662,1893,952
150,2400,952
2436,322,952
583,2316,952
1814,980,952
2131,1862,952
1547,2191,952
1864,292,952
752,2576,952
671,1027,952
671,581,952
1491,2159,952
2451,2350,952
1913,1638,952
1223,2771,952
1368,334,952
199,2751,952
2069,2772,952
2018,1844,952
1243,1424,952
147,2644,952
1436,1706,952
1869,101,952
1660,153,952
418,594,952
1934,2902,952
417,2537,952
1186,610,952
1844,750,952
2312,2505,952
1424,601,952
2728,2772,952
59,2398,952
2762,1822,952
601,568,952
2310,1328,952
2394,2784,951
1911,31,951
2627,2929,951
2750,1422,951
1102,234,951
2491,816,951
1900,1106,951
2730,713,951
456,2184,951
213,1808,951
2352,2231,951
2744,177,951
177,1873,951
302,1443,951
671,1624,951
318,122,951
1488,2159,951
92,2043,951
1180,2605,951
2069,1668,951
1177,2846,951
2377,1879,951
2784,1046,951
2731,1447,951
2550,1424,951
1827,1225,951
650,2908,951
2076,2907,951
2751,1512,951
2136,321,951
1665,283,951
1660,941,951
1165,2929,951
1688,1404,951
733,1651,951
1421,1021,951
453,1581,951
552,1975,951
1958,963,951
132,2077,951
1230,2801,951
860,8,951
112,52,951
1200,1218,951
880,1098,951
1904,1264,950
1248,1151,950
364,31,950
2290,2796,950
290,1098,950
282,1122,950
282,6,950
193,1512,950
2274,2744,950
729,1538,950
1299,1845,950
2665,917,950
1730,1436,950
2490,1264,950
1595,2587,950
501,583,950
1025,2550,950
1759,2857,950
382,2247,950
1965,1120,950
781,693,950
1908,1120,950
1151,2077,950
671,185,950
2451,1696,950
1039,1976,950
2386,283,950
724,1029,950
871,2589,950
2550,2801,950
650,2310,950
2181,2043,950
1091,1103,950
1095,1109,950
1110,1106,950
822,1052,950
2235,2008,950
2344,6,950
543,2733,950
163,1057,950
2835,481,950
1610,1203,950
27,468,950
2447,316,950
470,1054,950
721,2650,950
551,2310,950
1421,1690,950
1421,632,950
845,2799,950
1065,2196,950
1785,2043,950
1975,1621,950
2094,2765,950
2310,1655,950
848,2245,950
494,1357,949
1618,583,949
1329,652,949
962,1445,949
2627,1765,949
2750,2505,949
1376,2835,949
2815,2660,949
1893,1771,949
1900,2388,949
31,2053,949
2917,363,949
1855,2235,949
1381,20,949
515,1735,949
816,481,949
301,2940,949
671,1202,949
843,2566,949
172,1809,949
2201,300,949
1177,1120,949
914,853,949
2235,2658,949
870,941,949
1354,780,949
2089,846,949
1727,134,949
1145,276,949
715,2434,949
2860,1357,949
2227,1850,949
2421,2544,949
2084,2398,949
2641,2077,949
2266,1218,949
322,1480,949
221,2455,949
769,2596,949
1594,1897,949
1843,2184,948
2073,123,948
2023,1029,948
1053,2242,948
1877,643,948
31,2113,948
353,558,948
1978,2227,948
69,2670,948
1460,1450,948
1814,2579,948
1381,2499,948
206,1808,948
224,508,948
2226,843,948
671,2159,948
506,941,948
1223,2181,948
200,2387,948
2069,2908,948
1749,1225,948
2136,56,948
932,721,948
1221,2772,948
2167,880,948
1165,2725,948
2160,38,948
721,153,948
6,180,948
1298,403,948
2586,2504,948
557,672,948
552,601,948
1975,2798,948
1113,2077,948
1227,1623,948
2184,1588,948
2615,1742,948
2734,2783,948
2783,357,948
810,2079,948
2435,2846,948
1650,683,947
1618,2605,947
1248,1658,947
1248,1223,947
1248,652,947
282,2627,947
2413,2496,947
956,542,947
2627,1401,947
1376,721,947
1730,1900,947
1877,1880,947
1136,2043,947
2917,672,947
2352,2461,947
161,283,947
1381,2310,947
2428,153,947
2659,2808,947
1151,2159,947
671,2854,947
2672,2097,947
2857,2816,947
506,685,947
1223,316,947
200,2751,947
2386,2653,947
1898,1382,947
2354,1082,947
605,2644,947
536,2231,947
1269,821,947
1269,321,947
822,2653,947
1052,37,947
37,283,947
2295,865,947
1710,2027,947
2803,2804,947
2651,721,947
2124,685,947
1889,2084,947
1874,1385,947
2522,2707,947
1448,2378,947
623,158,947
2461,2,947
2733,2544,947
1581,508,947
2084,59,947
2705,2077,947
345,1003,947
1671,2184,947
88,2617,947
1673,543,946
1764,1544,946
2320,345,946
2020,46,946
910,1186,946
2149,1299,946
2627,177,946
2627,2181,946
491,2615,946
2662,2689,946
336,2689,946
2137,1874,946
1864,1517,946
301,849,946
671,1607,946
972,901,946
2857,1809,946
1223,1976,946
2201,2544,946
1609,557,946
401,403,946
1072,639,946
605,701,946
1096,1112,946
2816,1840,946
822,283,946
394,1706,946
1775,2519,946
543,2257,946
558,2660,946
1874,2763,946
1874,2907,946
658,2089,946
1165,330,946
1605,236,946
2407,845,946
61,77,946
2886,1184,946
444,1020,946
363,2141,946
1295,345,946
1027,704,946
345,2077,946
173,1741,946
1248,1028,945
1248,1865,945
2796,2550,945
189,190,945
1538,639,945
2627,1205,945
1893,2689,945
2436,652,945
583,980,945
583,293,945
191,1113,945
2191,1808,945
1197,2117,945
227,2211,945
843,2380,945
2857,1961,945
2814,2835,945
1615,136,945
2363,2057,945
1095,1105,945
2136,810,945
1677,2653,945
2225,122,945
1711,481,945
407,2152,945
1775,945,945
107,6,945
2716,1564,945
1310,158,945
1610,2370,945
1960,2717,945
1479,225,945
1844,2798,945
6,2650,945
1167,112,945
1238,2278,945
1975,998,945
842,601,945
2703,1814,944
612,277,944
1900,1381,944
1534,1120,944
2778,1135,944
2352,2660,944
671,132,944
671,791,944
1491,1876,944
972,2295,944
2069,1436,944
2165,1584,944
536,2310,944
840,1959,944
932,941,944
2651,685,944
1695,123,944
2309,1002,944
1300,1024,944
2366,1075,944
846,123,944
1661,2695,944
941,552,944
1002,277,944
123,1975,944
1545,2043,944
963,2077,944
1644,1542,944
2476,2030,944
2403,2165,943
1313,1595,943
2796,2241,943
1834,2880,943
178,270,943
243,336,943
2221,1556,943
2149,59,943
1376,1706,943
33,2904,943
2215,2341,943
336,1505,943
1900,2387,943
1026,2708,943
2871,2841,943
2778,2069,943
2352,2201,943
2352,1016,943
583,1706,943
984,2226,943
1932,1934,943
2234,1286,943
655,2295,943
318,1710,943
843,590,943
843,2588,943
92,2801,943
871,2651,943
2363,1840,943
1112,1104,943
1709,2027,943
1436,1970,943
2663,1264,943
394,503,943
2757,1272,943
2826,665,943
1242,1080,943
2047,1076,943
497,674,943
349,419,943
659,481,943
503,1648,943
2233,845,943
1429,1771,943
1809,88,943
2139,2351,942
1248,2330,942
290,165,942
2403,1,942
1673,1505,942
2753,2571,942
643,345,942
425,2500,942
593,605,942
31,997,942
1595,1396,942
1855,1133,942
1978,810,942
2352,470,942
1008,1304,942
1381,264,942
2191,206,942
678,2302,942
318,470,942
1223,1135,942
882,2514,942
650,1690,942
2686,1950,942
536,1870,942
1091,1112,942
1091,1104,942
1095,1111,942
2816,132,942
1133,1934,942
1264,880,942
870,70,942
2670,1424,942
2511,1653,942
2891,68,942
2818,481,942
1016,2310,942
660,659,942
1788,503,942
308,277,942
1837,2433,942
1581,964,942
1135,481,942
1822,2351,942
2207,2736,942
1054,1272,942
2043,2056,942
1248,46,941
282,101,941
282,2454,941
2413,2448,941
1503,2308,941
1863,1581,941
2665,759,941
2215,1223,941
1900,1109,941
2005,713,941
2528,764,941
1491,2709,941
1842,2330,941
1223,721,941
200,1594,941
2069,2835,941
2386,1052,941
2638,840,941
2076,2891,941
2816,2641,941
2816,1113,941
821,1665,941
1557,1954,941
2235,2835,941
1100,1594,941
1436,2124,941
1412,551,941
1120,1512,941
812,1926,941
2902,2850,941
180,1549,941
174,1328,941
123,153,941
2042,788,941
2721,2687,941
2610,959,941
836,2892,941
2695,1098,941
1579,2858,940
1579,220,940
2666,224,940
2492,407,940
1026,2315,940
1122,2615,940
1759,782,940
1932,1238,940
606,1074,940
1491,2652,940
1491,82,940
2784,1584,940
722,2257,940
2550,1307,940
652,1041,940
2816,38,940
2816,1607,940
2816,2709,940
543,2197,940
1082,2237,940
1976,1027,940
2758,551,940
846,552,940
2568,8,940
503,1706,940
1648,2801,940
2421,610,940
551,2858,940
308,419,940
453,342,940
601,2066,940
2721,1564,940
431,1735,940
2351,52,940
221,2433,940
1127,1304,940
2821,2730,939
2796,2083,939
2697,1512,939
2753,301,939
2750,2929,939
1376,2470,939
2215,336,939
2492,1900,939
966,2500,939
2352,1435,939
2352,782,939
2536,1374,939
1875,590,939
224,1557,939
2503,1100,939
301,1809,939
1197,305,939
35,2808,939
172,1448,939
2069,2356,939
1177,123,939
401,577,939
2550,56,939
882,123,939
1827,625,939
650,2309,939
652,2298,939
1104,1092,939
1269,63,939
2136,1479,939
394,1788,939
107,941,939
1038,780,939
1242,2827,939
1165,1120,939
669,2947,939
2951,38,939
683,1512,939
1812,1298,939
2626,2056,939
685,552,939
2233,1690,939
845,632,939
1690,632,939
965,322,939
2566,1054,939
2505,1098,939
47,766,939
1248,2234,938
855,1345,938
2252,1336,938
549,1054,938
1863,960,938
1278,1377,938
1538,1072,938
2750,1401,938
2662,336,938
2894,340,938
411,2021,938
2490,407,938
1894,650,938
1902,2904,938
31,1945,938
150,713,938
938,929,938
1864,309,938
1491,2696,938
2451,2713,938
1658,2524,938
506,2421,938
620,2419,938
2386,821,938
724,1557,938
1,1225,938
650,2781,938
1095,1112,938
2235,2062,938
1710,2450,938
407,2505,938
1264,1668,938
394,2605,938
2341,950,938
2757,1221,938
1520,6,938
101,2774,938
2167,1594,938
329,352,938
1448,2505,938
2457,1220,938
1976,8,938
2024,1559,938
2774,561,938
349,2379,938
1788,941,938
685,2421,938
685,1564,938
2196,1822,938
1178,1857,938
1692,1738,937
471,10,937
1805,1547,937
2697,1424,937
1329,46,937
303,2908,937
243,2215,937
1376,2544,937
2662,2215,937
26,1088,937
1894,1128,937
425,233,937
1026,2453,937
1026,2854,937
1026,185,937
31,2924,937
2569,1480,937
2659,2550,937
2659,1230,937
1180,548,937
1177,2472,937
2888,669,937
1704,1287,937
1,1584,937
2550,2197,937
2816,2026,937
2816,1696,937
283,63,937
2225,2027,937
1207,2670,937
2383,1264,937
2757,1470,937
543,2544,937
543,2378,937
1520,2629,937
2670,6,937
2519,945,937
2400,251,937
1048,1770,937
1713,2483,937
685,180,937
551,2566,937
1002,845,937
123,1135,937
1706,293,937
762,1564,937
512,1950,937
2321,1680,936
2796,2531,936
1839,593,936
1839,2152,936
2750,177,936
416,2528,936
501,1370,936
2718,583,936
1547,206,936
2191,2759,936
2809,1968,936
131,2308,936
876,1238,936
577,71,936
2838,1225,936
1599,2298,936
2909,2330,936
37,2934,936
2235,285,936
1264,2835,936
2124,1668,936
1447,307,936
163,982,936
2457,1653,936
1206,1120,936
300,2461,936
2461,711,936
846,2589,936
2914,2318,936
231,2421,936
123,2197,936
1442,1581,936
153,2798,936
1259,1357,936
310,2273,936
66,2855,935
2149,2547,935
1730,470,935
2215,1186,935
1053,420,935
1877,1424,935
1678,444,935
1128,650,935
1013,1809,935
1026,2613,935
1026,1763,935
414,1302,935
2404,211,935
918,919,935
501,44,935
2352,2505,935
2436,2457,935
1759,1742,935
583,1555,935
99,2880,935
2541,1557,935
1151,2451,935
671,2941,935
671,2453,935
939,446,935
1223,1959,935
883,931,935
2069,1120,935
871,2344,935
2165,1225,935
650,2241,935
1262,2660,935
1269,810,935
469,2653,935
1100,1016,935
2803,2670,935
1520,685,935
1273,2483,935
56,2934,935
1657,1945,935
2348,1373,935
1448,721,935
43,1057,935
2835,2217,935
2286,304,935
721,1564,935
1648,180,935
2733,2378,935
1021,1762,935
2292,2610,935
1259,2298,935
1508,116,935
1282,173,935
1579,2042,934
1001,2295,934
2466,123,934
1805,2536,934
1299,1083,934
2750,1765,934
1730,2043,934
612,123,934
31,46,934
150,2575,934
2352,2504,934
1862,726,934
1377,618,934
474,2211,934
2045,2259,934
1368,2341,934
1180,394,934
1029,2475,934
2018,1749,934
572,1588,934
605,2835,934
605,2257,934
147,2835,934
2363,2641,934
2751,1564,934
2816,2696,934
2848,2658,934
2653,56,934
2653,736,934
2899,345,934
2225,1711,934
1767,1505,934
937,1945,934
2309,1668,934
2725,1220,934
72,2140,934
1824,1630,934
1788,1706,934
721,180,934
6,1594,934
941,610,934
180,2801,934
2762,40,934
1359,1961,934
521,1482,934
809,792,934
2488,2464,933
2488,2667,933
2531,1364,933
1884,31,933
1839,2838,933
2446,2528,933
2446,935,933
1863,1054,933
612,2378,933
2215,1691,933
2215,1749,933
2492,1264,933
31,965,933
1066,109,933
814,1594,933
671,2613,933
1491,2713,933
2451,1029,933
2857,470,933
2201,2231,933
1177,1362,933
2479,663,933
2363,2708,933
2363,791,933
1095,2269,933
1112,1092,933
2816,852,933
1133,2658,933
2805,2670,933
2804,2505,933
70,1788,933
2808,2734,933
107,685,933
2179,1495,933
685,1549,933
1598,786,933
1809,2687,933
940,112,933
2193,321,933
1644,2278,933
221,357,933
2268,1482,933
1235,810,933
360,2528,932
2796,1,932
2697,2127,932
2320,515,932
1730,515,932
156,1088,932
966,2076,932
31,1206,932
2347,1410,932
206,2759,932
196,1808,932
1083,1619,932
1496,2465,932
224,1269,932
2813,1838,932
671,2708,932
2857,1655,932
35,2798,932
1177,1459,932
650,1657,932
2816,2057,932
407,2695,932
870,1788,932
2124,6,932
2670,941,932
2844,293,932
2835,629,932
2725,345,932
2407,1415,932
292,1202,932
1479,2439,932
6,552,932
333,552,932
345,1482,932
817,788,932
1328,848,932
2266,2734,932
1327,2231,932
2043,2412,932
985,2079,932
1248,665,931
282,2750,931
2488,946,931
2697,2933,931
2694,2550,931
1131,2595,931
416,1952,931
1534,1533,931
2358,942,931
161,821,931
301,386,931
92,442,931
1492,1490,931
2386,469,931
2165,2454,931
2751,2454,931
652,46,931
1091,1109,931
1109,1092,931
2816,1531,931
121,659,931
2651,333,931
2387,1645,931
1660,2167,931
2826,1809,931
1520,1448,931
1037,322,931
158,884,931
2309,2771,931
2835,2544,931
1300,760,931
2949,926,931
1612,1644,931
2461,2231,931
846,1002,931
1080,945,931
2257,2378,931
2421,1706,931
1383,2566,931
1250,2043,931
2708,1958,931
2026,2077,931
185,2077,931
481,2450,931
1272,1970,931
1967,600,931
1618,1133,930
1397,2730,930
282,2008,930
282,2102,930
2842,1764,930
2252,781,930
2933,683,930
1877,2751,930
1877,1507,930
1902,1645,930
148,53,930
1026,2941,930
31,623,930
2055,68,930
1534,583,930
948,2782,930
2890,610,930
191,1792,930
224,38,930
92,1556,930
1223,2505,930
2201,2378,930
2069,1459,930
1846,2751,930
2479,1741,930
1859,123,930
650,2407,930
2363,2431,930
305,990,930
2751,1424,930
821,1052,930
764,1668,930
870,2801,930
2387,6,930
2835,2407,930
2330,681,930
2525,2198,930
2952,926,930
2781,2310,930
2593,2858,930
685,1512,930
1065,484,930
453,2245,930
1706,2801,930
1382,2077,930
697,1010,930
2617,2316,930
1235,1457,930
1916,1713,929
2821,1397,929
954,695,929
1878,1512,929
2446,118,929
201,2778,929
243,123,929
1538,572,929
2627,2235,929
1536,2386,929
2662,1021,929
1877,2651,929
966,2055,929
1902,1025,929
278,1854,929
2037,2440,929
161,224,929
2718,2152,929
515,749,929
2191,196,929
984,2367,929
984,2190,929
1808,1581,929
318,2027,929
2256,470,929
2451,2641,929
325,1520,929
325,2670,929
506,1470,929
724,2098,929
2377,146,929
1519,1735,929
147,2733,929
2165,1827,929
2363,2941,929
2363,581,929
2816,560,929
122,659,929
70,1648,929
2826,153,929
2309,1844,929
2835,123,929
2835,610,929
1976,2929,929
2891,1495,929
1016,874,929
721,1975,929
685,2650,929
1002,366,929
1876,2077,929
345,848,929
2542,848,929
1134,1495,929
898,1412,928
2321,380,928
2034,306,928
2413,1091,928
1408,1683,928
1503,1512,928
1724,683,928
2778,2615,928
2005,2575,928
2528,2801,928
1795,2914,928
1083,484,928
1491,1027,928
1491,1840,928
738,87,928
605,1584,928
650,366,928
2363,2854,928
2363,1113,928
2363,2350,928
2686,1264,928
1109,1106,928
2816,2652,928
1052,2707,928
70,1752,928
70,2801,928
1520,2421,928
2309,1165,928
2835,2378,928
2240,1480,928
2261,2907,928
1612,574,928
683,46,928
2774,2461,928
2140,349,928
721,2421,928
721,1594,928
685,1648,928
2257,2544,928
308,2589,928
1002,2544,928
1512,2505,928
153,601,928
2854,704,928
2159,704,928
581,704,928
1576,600,928
11,2238,928
1618,84,927
2495,1383,927
66,2559,927
282,2835,927
1805,196,927
2842,1091,927
2796,2744,927
549,2605,927
2627,101,927
336,1223,927
1026,704,927
2778,101,927
2037,1945,927
1023,345,927
1381,920,927
1004,1020,927
224,396,927
2576,715,927
2107,2008,927
318,121,927
2451,87,927
2451,2652,927
1223,2648,927
2386,1557,927
1846,721,927
1633,1837,927
2784,2344,927
2363,1531,927
479,1113,927
764,2461,927
1264,2152,927
932,481,927
870,2605,927
2651,6,927
2757,1010,927
2826,1975,927
2223,267,927
1364,96,927
417,750,927
1668,153,927
548,503,927
1984,1769,927
2568,2763,927
2227,2379,927
2269,1107,927
2834,2605,927
685,153,927
941,322,927
180,1706,927
1383,786,927
444,40,927
444,693,927
1065,1020,927
2196,484,927
2494,2758,926
1248,2524,926
188,2934,926
67,1875,926
1778,1721,926
1878,2933,926
684,1366,926
2694,871,926
1730,1023,926
1893,845,926
31,1615,926
1381,2610,926
814,1869,926
2890,2835,926
224,2498,926
224,2652,926
2599,1216,926
671,560,926
671,345,926
1491,1113,926
1022,500,926
2069,1304,926
605,2733,926
2550,2162,926
2363,82,926
2816,396,926
2136,63,926
1207,1264,926
70,1706,926
1660,1975,926
2826,6,926
558,2310,926
1037,1975,926
623,1706,926
1165,2835,926
2240,2771,926
1300,2908,926
2810,160,926
400,633,926
2781,2407,926
846,481,926
721,322,926
941,180,926
2318,123,926
2308,769,926
153,2195,926
2196,2193,926
2762,2351,926
2800,1623,926
1618,633,925
1692,1458,925
519,92,925
282,1120,925
1667,231,925
2697,194,925
1878,1424,925
2175,274,925
1993,123,925
2694,2805,925
2627,501,925
1376,650,925
2333,515,925
31,541,925
1441,551,925
1033,2377,925
1025,941,925
905,913,925
177,2804,925
515,1870,925
1547,1808,925
2541,2136,925
1875,530,925
1491,185,925
2045,2231,925
506,6,925
2069,1480,925
871,6,925
147,2257,925
2363,2696,925
2816,509,925
469,37,925
283,2934,925
2235,1970,925
1100,1668,925
1710,659,925
498,2231,925
870,503,925
101,2610,925
1037,153,925
2400,713,925
2309,750,925
2309,123,925
2309,610,925
1976,2641,925
2843,503,925
2818,2450,925
1074,2310,925
1713,59,925
721,1648,925
6,1975,925
941,1594,925
1762,2233,925
2867,484,925
1545,345,925
2708,704,925
2713,2077,925
581,2077,925
112,736,925
2102,1480,925
1692,1786,924
1001,1874,924
1503,2436,924
2023,2386,924
2627,1947,924
1053,2766,924
1877,1979,924
425,2179,924
2005,2693,924
996,1410,924
501,1016,924
501,2505,924
583,876,924
99,941,924
752,1169,924
325,107,924
506,2757,924
1634,1430,924
1924,2049,924
2550,721,924
2363,1696,924
415,1091,924
947,387,924
1096,1108,924
2816,2498,924
2816,1876,924
2235,1238,924
2658,2521,924
2621,1120,924
1610,1442,924
1190,436,924
846,293,924
1016,2660,924
2834,941,924
721,1549,924
685,1594,924
6,1648,924
6,1512,924
308,293,924
672,753,924
153,2650,924
1975,2650,924
2941,2077,924
2707,1340,924
2823,2279,924
1692,935,923
826,2295,923
1001,901,923
1764,2808,923
622,1021,923
156,2234,923
2516,1002,923
31,2239,923
1534,1706,923
1810,2110,923
805,2296,923
501,177,923
1008,2846,923
583,2579,923
2890,1342,923
1547,196,923
224,2380,923
2226,318,923
1390,1099,923
2451,1113,923
1223,2245,923
172,199,923
605,2454,923
147,721,923
650,1970,923
2363,1624,923
2363,1202,923
2319,387,923
1092,2269,923
2060,846,923
1269,37,923
469,1557,923
2136,2707,923
932,2670,923
1660,2544,923
2670,685,923
101,629,923
658,846,923
1191,163,923
2461,2310,923
846,1840,923
1788,2801,923
6,1549,923
6,610,923
713,2693,923
123,552,923
1706,1398,923
1454,786,923
1763,704,923
2504,1961,923
188,224,922
1916,61,922
282,552,922
2129,796,922
2627,1662,922
1376,123,922
1244,1165,922
657,1098,922
31,2550,922
1784,914,922
1370,2857,922
2718,1713,922
1097,2762,922
224,2159,922
752,51,922
318,2124,922
1223,2647,922
91,1100,922
871,685,922
1898,2235,922
650,552,922
1599,1549,922
2363,2613,922
822,1677,922
1665,2934,922
1052,321,922
2329,1950,922
388,1007,922
2241,1668,922
2169,601,922
1031,1479,922
623,1310,922
2621,2835,922
933,323,922
2511,1220,922
417,1844,922
2537,1844,922
2537,750,922
2835,2589,922
2461,59,922
2781,1415,922
1479,1954,922
6,153,922
180,601,922
551,2695,922
1706,1715,922
1512,1307,922
2696,2077,922
44,2881,922
1054,452,922
2858,220,922
221,385,922
1235,985,922
360,2488,921
360,1544,921
2627,1421,921
233,972,921
819,1717,921
1370,2352,921
1491,1202,921
2451,1202,921
2451,963,921
2074,121,921
1059,2308,921
1180,870,921
2784,1899,921
1,2257,921
2363,38,921
2363,396,921
2363,1027,921
2363,185,921
121,1709,921
2344,123,921
2344,2505,921
101,2457,921
558,2461,921
2241,836,921
2621,1668,921
2835,2781,921
1833,1398,921
61,59,921
941,1648,921
1648,1549,921
1549,601,921
551,1024,921
1706,2929,921
2934,2648,921
920,1203,921
2453,704,921
221,1218,921
792,2245,921
364,466,920
1692,108,920
826,233,920
282,2457,920
282,1786,920
1278,618,920
2627,2658,920
1893,1690,920
1678,1020,920
